filename,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,zcr_1,centroid_1,contrast_1,contrast_2,contrast_3,contrast_4,contrast_5,contrast_6,contrast_7,bandwidth_1,flatness_1,rolloff_1,rms_1,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_stft_12,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,chroma_cens_12,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cqt_12,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,mel_21,mel_22,mel_23,mel_24,mel_25,mel_26,mel_27,mel_28,mel_29,mel_30,mel_31,mel_32,mel_33,mel_34,mel_35,mel_36,mel_37,mel_38,mel_39,mel_40,mel_41,mel_42,mel_43,mel_44,mel_45,mel_46,mel_47,mel_48,mel_49,mel_50,mel_51,mel_52,mel_53,mel_54,mel_55,mel_56,mel_57,mel_58,mel_59,mel_60,mel_61,mel_62,mel_63,mel_64,mel_65,mel_66,mel_67,mel_68,mel_69,mel_70,mel_71,mel_72,mel_73,mel_74,mel_75,mel_76,mel_77,mel_78,mel_79,mel_80,mel_81,mel_82,mel_83,mel_84,mel_85,mel_86,mel_87,mel_88,mel_89,mel_90,mel_91,mel_92,mel_93,mel_94,mel_95,mel_96,mel_97,mel_98,mel_99,mel_100,mel_101,mel_102,mel_103,mel_104,mel_105,mel_106,mel_107,mel_108,mel_109,mel_110,mel_111,mel_112,mel_113,mel_114,mel_115,mel_116,mel_117,mel_118,mel_119,mel_120,mel_121,mel_122,mel_123,mel_124,mel_125,mel_126,mel_127,mel_128,poly_1,poly_2
0b7566be022d34a0b6032e1a86d65bc7.jpg,-461.4245300292969,-33.40762710571289,-30.442983627319336,30.820598602294922,-51.820526123046875,32.460060119628906,-37.02897644042969,17.297685623168945,-48.97947692871094,8.89675521850586,-15.730470657348633,-12.759403228759766,39.32261276245117,51.04059982299805,100.3956298828125,38.2940559387207,13.951587677001953,-63.56056594848633,-14.129096984863281,22.32765769958496,33.710548400878906,-4.682708740234375,-63.35212326049805,-3.886838912963867,15.781764030456543,41.669639587402344,-0.5476326942443848,27.208589553833008,76.48389434814453,28.06821060180664,-32.18546676635742,-32.380165100097656,30.581323623657227,26.6420841217041,-19.4708309173584,17.290794372558594,6.424939155578613,-49.43790054321289,17.08854866027832,55.936710357666016,0.17179003226508122,2208.4293153535127,61.64374828092683,13.019967101502754,46.03873154127822,48.437859174444306,50.236366506729766,55.66990489798655,80.36375332111814,2352.287491454422,6.4187088355538435e-06,5501.808339979699,0.15601854026317596,0.3559425473213196,0.018276875838637352,0.012669852934777737,0.04892744868993759,0.027775906026363373,0.07560644298791885,0.61011803150177,0.2590563893318176,0.12118543684482574,0.24706293642520905,0.1123899295926094,1.0,0.37894919514656067,0.0023897425271570683,0.0015411525964736938,0.01948860101401806,0.0011443212861195207,0.0003736269718501717,0.37894919514656067,0.18947459757328033,0.0003736269718501717,0.3546135723590851,0.0003736269718501717,0.7380360960960388,0.34091803431510925,0.012752225622534752,0.012447673827409744,0.11024540662765503,0.023886587470769882,0.010528117418289185,0.45838797092437744,0.1784110963344574,0.010577235370874405,0.2423742562532425,0.010646014474332333,1.0,64.75975036621094,0.034518662840127945,0.01328638382256031,0.006894384976476431,0.004558365326374769,0.0028747604228556156,0.0021191060077399015,0.0015829441836103797,0.0011550018098205328,0.0009441173169761896,0.0006902226014062762,0.0005442622350528836,0.0004208330065011978,0.0002986543404404074,0.00022902770433574915,0.00018540749442763627,0.0005482503329403698,0.19200126826763153,18.319684982299805,11.837153434753418,0.02334144152700901,0.0017003180691972375,0.0010680522536858916,0.0007587798754684627,0.0006486123311333358,0.0005340044153854251,0.0004682001599576324,0.0004400383331812918,0.0003853810776490718,0.0003841267025563866,0.0003684890107251704,0.0003734587808139622,0.0004294061509426683,0.00048793357564136386,0.0007119925576262176,0.0012678615748882294,0.00489045912399888,20.409971237182617,54.017127990722656,1.8191819190979004,0.002626506146043539,0.0013693437213078141,0.0009320840472355485,0.0007069379789754748,0.0006019985885359347,0.0005440760287456214,0.0005178535939194262,0.0005189208313822746,0.0005643079639412463,0.0006503484910354018,0.0008615494589321315,0.001699382090009749,2.415842294692993,32.92005157470703,2.6735246181488037,0.0006397847319021821,0.00019035149307455868,0.00010142898827325553,7.277262193383649e-05,6.281034438870847e-05,6.344122084556147e-05,7.213959179352969e-05,0.0001099353248719126,0.3068060278892517,1.3460750579833984,0.00907543022185564,1.953601349669043e-05,1.4668520634586457e-05,1.2404263543430716e-05,9.158511602436192e-06,4.266794348950498e-06,0.0001817194715840742,1.849908709526062,0.4902310371398926,0.0002075581724056974,0.0001661845890339464,0.0001748543290887028,0.0002379867946729064,0.041833121329545975,4.802450180053711,0.39123085141181946,1.3024530744587537e-05,4.681048449128866e-05,0.00014703958004247397,1.5041313171386719,9.26205825805664,0.0006620094063691795,4.605336653185077e-05,1.276973034691764e-05,0.04583967849612236,0.3358311355113983,0.0003199626808054745,3.6911003462591907e-06,1.263852300326107e-05,0.3732525110244751,0.1633283793926239,3.5413913792581297e-06,1.4098865221967571e-06,0.03856661170721054,0.013979913666844368,1.6860809409990907e-05,0.2600189447402954,1.4945476055145264,5.892754779779352e-05,8.309379154525232e-06,0.014123763889074326,0.0019999328069388866,0.00011133310908917338,2.9702794551849365,0.45309022068977356,0.04688357561826706,0.5389680862426758,6.83111502439715e-05,0.384256511926651,0.39458438754081726,2.0214260985085275e-06,2.377887113880206e-07,1.0952476969805502e-07,6.482279246711187e-08,4.225098848564812e-08,2.914977947909847e-08,2.103077534343356e-08,1.5762529059770714e-08,1.2289521400532522e-08,1.000192462186078e-08,8.512103022439987e-09,7.59221130408605e-09,7.08600422782979e-09,-0.0002056265473982961,1.7652071148833062
